time_s,joint_y_gantry_m,joint_x_slider_m,joint_z_axis_m,gripper_left_m,gripper_right_m,active_task_id,active_tube_id,notes
2.205,-0.17,-0.24,0.148429,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.225,-0.17,-0.24,0.150143,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.245,-0.17,-0.24,0.151857,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.265,-0.17,-0.24,0.153571,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.285,-0.17,-0.24,0.155286,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.305,-0.17,-0.24,0.157,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.325,-0.17,-0.24,0.158714,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.345,-0.17,-0.24,0.160429,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.365,-0.17,-0.24,0.162143,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.385,-0.17,-0.24,0.163857,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.405,-0.17,-0.24,0.165571,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.425,-0.17,-0.24,0.167286,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.445,-0.17,-0.24,0.169,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.465,-0.17,-0.24,0.170714,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.485,-0.17,-0.24,0.172429,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.505,-0.17,-0.24,0.174143,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.525,-0.17,-0.24,0.175857,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.545,-0.17,-0.24,0.177571,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.565,-0.17,-0.24,0.179286,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.585,-0.17,-0.24,0.181,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.605,-0.17,-0.24,0.182714,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.625,-0.17,-0.24,0.184429,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.645,-0.17,-0.24,0.186143,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.665,-0.17,-0.24,0.187857,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.685,-0.17,-0.24,0.189571,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.69,-0.17,-0.24,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.69,-0.17,-0.24,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.71,-0.166465,-0.235535,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.73,-0.16293,-0.23107,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.75,-0.159395,-0.226605,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.77,-0.15586,-0.22214,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.79,-0.152326,-0.217674,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.81,-0.148791,-0.213209,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.83,-0.145256,-0.208744,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.85,-0.141721,-0.204279,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.87,-0.138186,-0.199814,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.89,-0.134651,-0.195349,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.91,-0.131116,-0.190884,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.93,-0.127581,-0.186419,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.95,-0.124047,-0.181953,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.97,-0.120512,-0.177488,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
2.99,-0.116977,-0.173023,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.01,-0.113442,-0.168558,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.03,-0.109907,-0.164093,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.05,-0.106372,-0.159628,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.07,-0.102837,-0.155163,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.09,-0.099302,-0.150698,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.11,-0.095767,-0.146233,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.13,-0.092233,-0.141767,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.15,-0.088698,-0.137302,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.17,-0.085163,-0.132837,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.19,-0.081628,-0.128372,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.21,-0.078093,-0.123907,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.23,-0.074558,-0.119442,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.25,-0.071023,-0.114977,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.27,-0.067488,-0.110512,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.29,-0.063953,-0.106047,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.31,-0.060419,-0.101581,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.33,-0.056884,-0.097116,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.35,-0.053349,-0.092651,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.37,-0.049814,-0.088186,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.39,-0.046279,-0.083721,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.41,-0.042744,-0.079256,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.43,-0.039209,-0.074791,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.45,-0.035674,-0.070326,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.47,-0.03214,-0.06586,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.49,-0.028605,-0.061395,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.51,-0.02507,-0.05693,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.53,-0.021535,-0.052465,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.55,-0.018,-0.048,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.57,-0.014465,-0.043535,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.59,-0.01093,-0.03907,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.61,-0.007395,-0.034605,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.63,-0.00386,-0.03014,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.65,-0.000326,-0.025674,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
3.67,0.003209,-0.021209,0.19,0.0,0.0,TASK-7B1-001,TUBE-7B1-001,scenario=baseline; source mm converted to meters for Isaac playback
