component_name,instance_name,expected_color,material_or_role,r,g,b,a,source_path,notes
motor_driver_2_heat_sink_slot_4,motor_driver_placeholders,driver_heat_sink_gray,heat_sink_gray,0.62,0.64,0.65,1.0,generated:motor_driver_placeholders,four motor driver placeholders for X/Y/Z/gripper axes
motor_driver_3_body,motor_driver_placeholders,motor_driver_dark_gray,motor_driver_dark,0.2,0.21,0.22,1.0,generated:motor_driver_placeholders,four motor driver placeholders for X/Y/Z/gripper axes
motor_driver_3_heat_sink_slot_1,motor_driver_placeholders,driver_heat_sink_gray,heat_sink_gray,0.62,0.64,0.65,1.0,generated:motor_driver_placeholders,four motor driver placeholders for X/Y/Z/gripper axes
motor_driver_3_heat_sink_slot_2,motor_driver_placeholders,driver_heat_sink_gray,heat_sink_gray,0.62,0.64,0.65,1.0,generated:motor_driver_placeholders,four motor driver placeholders for X/Y/Z/gripper axes
motor_driver_3_heat_sink_slot_3,motor_driver_placeholders,driver_heat_sink_gray,heat_sink_gray,0.62,0.64,0.65,1.0,generated:motor_driver_placeholders,four motor driver placeholders for X/Y/Z/gripper axes
motor_driver_3_heat_sink_slot_4,motor_driver_placeholders,driver_heat_sink_gray,heat_sink_gray,0.62,0.64,0.65,1.0,generated:motor_driver_placeholders,four motor driver placeholders for X/Y/Z/gripper axes
motor_driver_4_body,motor_driver_placeholders,motor_driver_dark_gray,motor_driver_dark,0.2,0.21,0.22,1.0,generated:motor_driver_placeholders,four motor driver placeholders for X/Y/Z/gripper axes
motor_driver_4_heat_sink_slot_1,motor_driver_placeholders,driver_heat_sink_gray,heat_sink_gray,0.62,0.64,0.65,1.0,generated:motor_driver_placeholders,four motor driver placeholders for X/Y/Z/gripper axes
motor_driver_4_heat_sink_slot_2,motor_driver_placeholders,driver_heat_sink_gray,heat_sink_gray,0.62,0.64,0.65,1.0,generated:motor_driver_placeholders,four motor driver placeholders for X/Y/Z/gripper axes
motor_driver_4_heat_sink_slot_3,motor_driver_placeholders,driver_heat_sink_gray,heat_sink_gray,0.62,0.64,0.65,1.0,generated:motor_driver_placeholders,four motor driver placeholders for X/Y/Z/gripper axes
motor_driver_4_heat_sink_slot_4,motor_driver_placeholders,driver_heat_sink_gray,heat_sink_gray,0.62,0.64,0.65,1.0,generated:motor_driver_placeholders,four motor driver placeholders for X/Y/Z/gripper axes
power_supply_body,power_supply_placeholder,power_supply_light_gray,power_supply_gray,0.58,0.6,0.6,1.0,generated:power_supply_placeholder,24 V DC power supply placeholder
power_supply_vent_slot_1,power_supply_placeholder,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:power_supply_placeholder,24 V DC power supply placeholder
power_supply_vent_slot_2,power_supply_placeholder,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:power_supply_placeholder,24 V DC power supply placeholder
power_supply_vent_slot_3,power_supply_placeholder,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:power_supply_placeholder,24 V DC power supply placeholder
power_supply_vent_slot_4,power_supply_placeholder,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:power_supply_placeholder,24 V DC power supply placeholder
terminal_block_01,terminal_blocks,terminal_block_orange,terminal_orange,0.95,0.45,0.08,1.0,generated:terminal_blocks,eight simplified terminal blocks
terminal_block_02,terminal_blocks,terminal_block_orange,terminal_orange,0.95,0.45,0.08,1.0,generated:terminal_blocks,eight simplified terminal blocks
terminal_block_03,terminal_blocks,terminal_block_orange,terminal_orange,0.95,0.45,0.08,1.0,generated:terminal_blocks,eight simplified terminal blocks
terminal_block_04,terminal_blocks,terminal_block_orange,terminal_orange,0.95,0.45,0.08,1.0,generated:terminal_blocks,eight simplified terminal blocks
terminal_block_05,terminal_blocks,terminal_block_orange,terminal_orange,0.95,0.45,0.08,1.0,generated:terminal_blocks,eight simplified terminal blocks
terminal_block_06,terminal_blocks,terminal_block_orange,terminal_orange,0.95,0.45,0.08,1.0,generated:terminal_blocks,eight simplified terminal blocks
terminal_block_07,terminal_blocks,terminal_block_orange,terminal_orange,0.95,0.45,0.08,1.0,generated:terminal_blocks,eight simplified terminal blocks
terminal_block_08,terminal_blocks,terminal_block_orange,terminal_orange,0.95,0.45,0.08,1.0,generated:terminal_blocks,eight simplified terminal blocks
rear_cable_gland_01,cable_glands_and_connectors,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:cable_glands_and_connectors,four short rear-service cable glands; no top-facing connectors and no wire harness
short_rear_cable_stub_01,cable_glands_and_connectors,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:cable_glands_and_connectors,four short rear-service cable glands; no top-facing connectors and no wire harness
rear_cable_gland_02,cable_glands_and_connectors,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:cable_glands_and_connectors,four short rear-service cable glands; no top-facing connectors and no wire harness
short_rear_cable_stub_02,cable_glands_and_connectors,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:cable_glands_and_connectors,four short rear-service cable glands; no top-facing connectors and no wire harness
rear_cable_gland_03,cable_glands_and_connectors,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:cable_glands_and_connectors,four short rear-service cable glands; no top-facing connectors and no wire harness
short_rear_cable_stub_03,cable_glands_and_connectors,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:cable_glands_and_connectors,four short rear-service cable glands; no top-facing connectors and no wire harness
rear_cable_gland_04,cable_glands_and_connectors,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:cable_glands_and_connectors,four short rear-service cable glands; no top-facing connectors and no wire harness
short_rear_cable_stub_04,cable_glands_and_connectors,cable_gland_black,cable_gland_black,0.02,0.02,0.02,1.0,generated:cable_glands_and_connectors,four short rear-service cable glands; no top-facing connectors and no wire harness
right_side_vent_slot_1,ventilation_slots,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:ventilation_slots,side and rear simplified vent slots
right_side_vent_slot_2,ventilation_slots,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:ventilation_slots,side and rear simplified vent slots
right_side_vent_slot_3,ventilation_slots,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:ventilation_slots,side and rear simplified vent slots
right_side_vent_slot_4,ventilation_slots,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:ventilation_slots,side and rear simplified vent slots
right_side_vent_slot_5,ventilation_slots,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:ventilation_slots,side and rear simplified vent slots
rear_vent_slot_1,ventilation_slots,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:ventilation_slots,side and rear simplified vent slots
rear_vent_slot_2,ventilation_slots,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:ventilation_slots,side and rear simplified vent slots
rear_vent_slot_3,ventilation_slots,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:ventilation_slots,side and rear simplified vent slots
rear_vent_slot_4,ventilation_slots,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:ventilation_slots,side and rear simplified vent slots
rear_vent_slot_5,ventilation_slots,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:ventilation_slots,side and rear simplified vent slots
rear_vent_slot_6,ventilation_slots,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:ventilation_slots,side and rear simplified vent slots
rear_vent_slot_7,ventilation_slots,vent_slot_dark,vent_dark,0.03,0.03,0.03,1.0,generated:ventilation_slots,side and rear simplified vent slots
bottom_mounting_plate,mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the box to the rear service frame/base"
left_mounting_foot,mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the box to the rear service frame/base"
right_mounting_foot,mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the box to the rear service frame/base"
left_rear_mounting_foot,mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the box to the rear service frame/base"
right_rear_mounting_foot,mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the box to the rear service frame/base"
rear_frame_tie_bar,mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the box to the rear service frame/base"
left_vertical_l_bracket,mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the box to the rear service frame/base"
right_vertical_l_bracket,mounting_brackets,control_box_mounting_bracket_gray,mounting_bracket,0.34,0.36,0.37,1.0,generated:mounting_brackets,"bottom mounting plate, feet, and rear tie brackets fixing the box to the rear service frame/base"
