component_name,instance_name,expected_color,material_or_role,r,g,b,a,source_path,notes
control_box_gland_short_service_loop_1_smooth_section_01,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_smooth_section_02,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_smooth_section_03,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_smooth_section_04,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_smooth_section_05,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_smooth_section_06,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_smooth_section_07,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_smooth_section_08,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_continuous_bend_02,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_continuous_bend_04,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_1_continuous_bend_06,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_2_smooth_section_01,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_2_smooth_section_02,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_2_smooth_section_03,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_2_smooth_section_04,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_2_smooth_section_05,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_2_smooth_section_06,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_2_smooth_section_07,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_2_smooth_section_08,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_2_continuous_bend_02,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_2_continuous_bend_04,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_2_continuous_bend_06,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_3_smooth_section_01,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_3_smooth_section_02,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_3_smooth_section_03,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_3_smooth_section_04,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_3_smooth_section_05,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_3_smooth_section_06,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_3_smooth_section_07,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_3_smooth_section_08,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_3_continuous_bend_02,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_3_continuous_bend_04,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_3_continuous_bend_06,control_box_cable_gland_stubs,black_cable_bundle,cable_black,0.01,0.01,0.01,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_4_smooth_section_01,control_box_cable_gland_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_4_smooth_section_02,control_box_cable_gland_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_4_smooth_section_03,control_box_cable_gland_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_4_smooth_section_04,control_box_cable_gland_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_4_smooth_section_05,control_box_cable_gland_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_4_smooth_section_06,control_box_cable_gland_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_4_smooth_section_07,control_box_cable_gland_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_4_smooth_section_08,control_box_cable_gland_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_4_continuous_bend_02,control_box_cable_gland_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_4_continuous_bend_04,control_box_cable_gland_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
control_box_gland_short_service_loop_4_continuous_bend_06,control_box_cable_gland_stubs,green_grounding_cable,cable_green,0.03,0.36,0.12,1.0,generated:control_box_cable_gland_stubs,fixed_wiring; short rear-facing gland stubs from closed control box to rear tray
drag_chain_rear_run_link_01_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_01_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_01_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_hinge_01,main_cable_chain_links,drag_chain_hinge_pin_gray,drag_chain_pin,0.34,0.35,0.36,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_02_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_02_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_02_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_03_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_03_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_03_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_04_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_04_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_04_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_05_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_05_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_05_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_hinge_05,main_cable_chain_links,drag_chain_hinge_pin_gray,drag_chain_pin,0.34,0.35,0.36,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_06_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_06_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_06_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_07_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_07_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_07_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_08_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_08_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_08_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_09_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_09_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_09_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_hinge_09,main_cable_chain_links,drag_chain_hinge_pin_gray,drag_chain_pin,0.34,0.35,0.36,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_10_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_10_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_10_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_11_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_11_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_11_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_12_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_12_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_12_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_13_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_13_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_13_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_hinge_13,main_cable_chain_links,drag_chain_hinge_pin_gray,drag_chain_pin,0.34,0.35,0.36,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_14_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_14_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_14_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_15_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_15_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_15_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_16_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_16_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_rear_run_link_16_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_01_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_01_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_01_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_hinge_01,main_cable_chain_links,drag_chain_hinge_pin_gray,drag_chain_pin,0.34,0.35,0.36,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_02_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_02_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_02_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_03_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_03_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_03_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_04_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_04_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_04_top_bridge,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_05_left_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
drag_chain_carriage_run_link_05_right_side,main_cable_chain_links,black_engineering_plastic_drag_chain,drag_chain_body,0.02,0.02,0.025,1.0,generated:main_cable_chain_links,moving_cable_chain; simplified drag-chain links between rear service tray and moving gantry route
