component_name,instance_name,expected_color,material_or_role,r,g,b,a,source_path,notes
right_y_adapter_carriage_fastener_36_-28,right_y_carriage_main_adapter_plate_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_y_carriage_main_adapter_plate_v1_1,custom_adapter; compact bolted main adapter plate directly over the right Y carriage area
right_y_adapter_carriage_fastener_36_28,right_y_carriage_main_adapter_plate_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_y_carriage_main_adapter_plate_v1_1,custom_adapter; compact bolted main adapter plate directly over the right Y carriage area
left_x_beam_end_structural_plate,left_x_beam_end_mount_v1_1,machined_aluminum_gantry_joint_plate,joint_plate,0.58,0.59,0.6,1.0,generated:left_x_beam_end_mount_v1_1,custom_end_mount; left X beam end mounting seat with locking cap and backing block
left_x_beam_end_backing_block,left_x_beam_end_mount_v1_1,dark_gray_gantry_side_bracket,joint_dark,0.18,0.18,0.19,1.0,generated:left_x_beam_end_mount_v1_1,custom_end_mount; left X beam end mounting seat with locking cap and backing block
left_x_beam_upper_locking_cap,left_x_beam_end_mount_v1_1,machined_aluminum_gantry_joint_plate,joint_plate,0.58,0.59,0.6,1.0,generated:left_x_beam_end_mount_v1_1,custom_end_mount; left X beam end mounting seat with locking cap and backing block
left_x_beam_lower_locking_lug,left_x_beam_end_mount_v1_1,machined_aluminum_gantry_joint_plate,joint_plate,0.58,0.59,0.6,1.0,generated:left_x_beam_end_mount_v1_1,custom_end_mount; left X beam end mounting seat with locking cap and backing block
left_x_end_mount_beam_fastener_-34_219,left_x_beam_end_mount_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_x_beam_end_mount_v1_1,custom_end_mount; left X beam end mounting seat with locking cap and backing block
left_x_end_mount_beam_fastener_-34_269,left_x_beam_end_mount_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_x_beam_end_mount_v1_1,custom_end_mount; left X beam end mounting seat with locking cap and backing block
left_x_end_mount_beam_fastener_-34_319,left_x_beam_end_mount_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_x_beam_end_mount_v1_1,custom_end_mount; left X beam end mounting seat with locking cap and backing block
left_x_end_mount_beam_fastener_0_219,left_x_beam_end_mount_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_x_beam_end_mount_v1_1,custom_end_mount; left X beam end mounting seat with locking cap and backing block
left_x_end_mount_beam_fastener_0_269,left_x_beam_end_mount_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_x_beam_end_mount_v1_1,custom_end_mount; left X beam end mounting seat with locking cap and backing block
left_x_end_mount_beam_fastener_0_319,left_x_beam_end_mount_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_x_beam_end_mount_v1_1,custom_end_mount; left X beam end mounting seat with locking cap and backing block
left_x_end_mount_beam_fastener_34_219,left_x_beam_end_mount_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_x_beam_end_mount_v1_1,custom_end_mount; left X beam end mounting seat with locking cap and backing block
left_x_end_mount_beam_fastener_34_269,left_x_beam_end_mount_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_x_beam_end_mount_v1_1,custom_end_mount; left X beam end mounting seat with locking cap and backing block
left_x_end_mount_beam_fastener_34_319,left_x_beam_end_mount_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_x_beam_end_mount_v1_1,custom_end_mount; left X beam end mounting seat with locking cap and backing block
right_x_beam_end_structural_plate,right_x_beam_end_mount_v1_1,machined_aluminum_gantry_joint_plate,joint_plate,0.58,0.59,0.6,1.0,generated:right_x_beam_end_mount_v1_1,custom_end_mount; right X beam end mounting seat with locking cap and backing block
right_x_beam_end_backing_block,right_x_beam_end_mount_v1_1,dark_gray_gantry_side_bracket,joint_dark,0.18,0.18,0.19,1.0,generated:right_x_beam_end_mount_v1_1,custom_end_mount; right X beam end mounting seat with locking cap and backing block
right_x_beam_upper_locking_cap,right_x_beam_end_mount_v1_1,machined_aluminum_gantry_joint_plate,joint_plate,0.58,0.59,0.6,1.0,generated:right_x_beam_end_mount_v1_1,custom_end_mount; right X beam end mounting seat with locking cap and backing block
right_x_beam_lower_locking_lug,right_x_beam_end_mount_v1_1,machined_aluminum_gantry_joint_plate,joint_plate,0.58,0.59,0.6,1.0,generated:right_x_beam_end_mount_v1_1,custom_end_mount; right X beam end mounting seat with locking cap and backing block
right_x_end_mount_beam_fastener_-34_219,right_x_beam_end_mount_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_x_beam_end_mount_v1_1,custom_end_mount; right X beam end mounting seat with locking cap and backing block
right_x_end_mount_beam_fastener_-34_269,right_x_beam_end_mount_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_x_beam_end_mount_v1_1,custom_end_mount; right X beam end mounting seat with locking cap and backing block
right_x_end_mount_beam_fastener_-34_319,right_x_beam_end_mount_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_x_beam_end_mount_v1_1,custom_end_mount; right X beam end mounting seat with locking cap and backing block
right_x_end_mount_beam_fastener_0_219,right_x_beam_end_mount_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_x_beam_end_mount_v1_1,custom_end_mount; right X beam end mounting seat with locking cap and backing block
right_x_end_mount_beam_fastener_0_269,right_x_beam_end_mount_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_x_beam_end_mount_v1_1,custom_end_mount; right X beam end mounting seat with locking cap and backing block
right_x_end_mount_beam_fastener_0_319,right_x_beam_end_mount_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_x_beam_end_mount_v1_1,custom_end_mount; right X beam end mounting seat with locking cap and backing block
right_x_end_mount_beam_fastener_34_219,right_x_beam_end_mount_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_x_beam_end_mount_v1_1,custom_end_mount; right X beam end mounting seat with locking cap and backing block
right_x_end_mount_beam_fastener_34_269,right_x_beam_end_mount_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_x_beam_end_mount_v1_1,custom_end_mount; right X beam end mounting seat with locking cap and backing block
right_x_end_mount_beam_fastener_34_319,right_x_beam_end_mount_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_x_beam_end_mount_v1_1,custom_end_mount; right X beam end mounting seat with locking cap and backing block
left_boxed_bracket_front_side_plate,left_boxed_gantry_side_bracket_v1_1,dark_gray_gantry_side_bracket,joint_dark,0.18,0.18,0.19,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_boxed_bracket_rear_side_plate,left_boxed_gantry_side_bracket_v1_1,dark_gray_gantry_side_bracket,joint_dark,0.18,0.18,0.19,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_boxed_bracket_top_bridge_plate,left_boxed_gantry_side_bracket_v1_1,machined_aluminum_gantry_joint_plate,joint_plate,0.58,0.59,0.6,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_boxed_bracket_lower_bridge_plate,left_boxed_gantry_side_bracket_v1_1,machined_aluminum_gantry_joint_plate,joint_plate,0.58,0.59,0.6,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_inner_vertical_load_web,left_boxed_gantry_side_bracket_v1_1,brushed_gantry_reinforcement_rib,joint_rib,0.46,0.47,0.48,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_outer_vertical_load_web,left_boxed_gantry_side_bracket_v1_1,brushed_gantry_reinforcement_rib,joint_rib,0.46,0.47,0.48,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_upper_triangular_gusset_concept_front,left_boxed_gantry_side_bracket_v1_1,brushed_gantry_reinforcement_rib,joint_rib,0.46,0.47,0.48,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_upper_triangular_gusset_concept_rear,left_boxed_gantry_side_bracket_v1_1,brushed_gantry_reinforcement_rib,joint_rib,0.46,0.47,0.48,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_lower_triangular_gusset_concept_front,left_boxed_gantry_side_bracket_v1_1,brushed_gantry_reinforcement_rib,joint_rib,0.46,0.47,0.48,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_lower_triangular_gusset_concept_rear,left_boxed_gantry_side_bracket_v1_1,brushed_gantry_reinforcement_rib,joint_rib,0.46,0.47,0.48,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_boxed_bracket_side_fastener_-512_-49_148,left_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_boxed_bracket_side_fastener_-512_-49_238,left_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_boxed_bracket_side_fastener_-512_49_148,left_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_boxed_bracket_side_fastener_-512_49_238,left_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_boxed_bracket_side_fastener_-441_-49_148,left_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_boxed_bracket_side_fastener_-441_-49_238,left_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_boxed_bracket_side_fastener_-441_49_148,left_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_boxed_bracket_side_fastener_-441_49_238,left_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_boxed_bracket_side_fastener_-368_-49_148,left_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_boxed_bracket_side_fastener_-368_-49_238,left_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_boxed_bracket_side_fastener_-368_49_148,left_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
left_boxed_bracket_side_fastener_-368_49_238,left_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:left_boxed_gantry_side_bracket_v1_1,custom_support_bracket; left compact boxed side bracket linking Y carriage adapter to X beam end mount
right_boxed_bracket_front_side_plate,right_boxed_gantry_side_bracket_v1_1,dark_gray_gantry_side_bracket,joint_dark,0.18,0.18,0.19,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_boxed_bracket_rear_side_plate,right_boxed_gantry_side_bracket_v1_1,dark_gray_gantry_side_bracket,joint_dark,0.18,0.18,0.19,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_boxed_bracket_top_bridge_plate,right_boxed_gantry_side_bracket_v1_1,machined_aluminum_gantry_joint_plate,joint_plate,0.58,0.59,0.6,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_boxed_bracket_lower_bridge_plate,right_boxed_gantry_side_bracket_v1_1,machined_aluminum_gantry_joint_plate,joint_plate,0.58,0.59,0.6,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_inner_vertical_load_web,right_boxed_gantry_side_bracket_v1_1,brushed_gantry_reinforcement_rib,joint_rib,0.46,0.47,0.48,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_outer_vertical_load_web,right_boxed_gantry_side_bracket_v1_1,brushed_gantry_reinforcement_rib,joint_rib,0.46,0.47,0.48,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_upper_triangular_gusset_concept_front,right_boxed_gantry_side_bracket_v1_1,brushed_gantry_reinforcement_rib,joint_rib,0.46,0.47,0.48,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_upper_triangular_gusset_concept_rear,right_boxed_gantry_side_bracket_v1_1,brushed_gantry_reinforcement_rib,joint_rib,0.46,0.47,0.48,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_lower_triangular_gusset_concept_front,right_boxed_gantry_side_bracket_v1_1,brushed_gantry_reinforcement_rib,joint_rib,0.46,0.47,0.48,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_lower_triangular_gusset_concept_rear,right_boxed_gantry_side_bracket_v1_1,brushed_gantry_reinforcement_rib,joint_rib,0.46,0.47,0.48,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_boxed_bracket_side_fastener_477_-49_148,right_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_boxed_bracket_side_fastener_477_-49_238,right_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_boxed_bracket_side_fastener_477_49_148,right_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_boxed_bracket_side_fastener_477_49_238,right_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_boxed_bracket_side_fastener_423_-49_148,right_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_boxed_bracket_side_fastener_423_-49_238,right_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_boxed_bracket_side_fastener_423_49_148,right_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_boxed_bracket_side_fastener_423_49_238,right_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_boxed_bracket_side_fastener_368_-49_148,right_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_boxed_bracket_side_fastener_368_-49_238,right_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_boxed_bracket_side_fastener_368_49_148,right_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
right_boxed_bracket_side_fastener_368_49_238,right_boxed_gantry_side_bracket_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:right_boxed_gantry_side_bracket_v1_1,custom_support_bracket; right compact boxed side bracket linking Y carriage adapter to X beam end mount
left_joint_alignment_dowel_marker_-490_126,gantry_joint_mounting_fastener_patterns_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:gantry_joint_mounting_fastener_patterns_v1_1,fastener_pattern; limited screw/dowel markers for compact joint readability
left_joint_alignment_dowel_marker_-490_250,gantry_joint_mounting_fastener_patterns_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:gantry_joint_mounting_fastener_patterns_v1_1,fastener_pattern; limited screw/dowel markers for compact joint readability
left_joint_alignment_dowel_marker_-410_214,gantry_joint_mounting_fastener_patterns_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:gantry_joint_mounting_fastener_patterns_v1_1,fastener_pattern; limited screw/dowel markers for compact joint readability
left_joint_alignment_dowel_marker_-410_304,gantry_joint_mounting_fastener_patterns_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:gantry_joint_mounting_fastener_patterns_v1_1,fastener_pattern; limited screw/dowel markers for compact joint readability
right_joint_alignment_dowel_marker_455_126,gantry_joint_mounting_fastener_patterns_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:gantry_joint_mounting_fastener_patterns_v1_1,fastener_pattern; limited screw/dowel markers for compact joint readability
right_joint_alignment_dowel_marker_455_250,gantry_joint_mounting_fastener_patterns_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:gantry_joint_mounting_fastener_patterns_v1_1,fastener_pattern; limited screw/dowel markers for compact joint readability
right_joint_alignment_dowel_marker_410_214,gantry_joint_mounting_fastener_patterns_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:gantry_joint_mounting_fastener_patterns_v1_1,fastener_pattern; limited screw/dowel markers for compact joint readability
right_joint_alignment_dowel_marker_410_304,gantry_joint_mounting_fastener_patterns_v1_1,dark_socket_head_joint_fasteners,joint_fastener,0.03,0.03,0.032,1.0,generated:gantry_joint_mounting_fastener_patterns_v1_1,fastener_pattern; limited screw/dowel markers for compact joint readability
