zone,rack_name,slot_id,row,col,x_mm,y_mm,z_insert_mm,z_pick_75mm,z_pick_100mm,notes
output_A,category_A_output_bin_2x3,A3,A,3,118.000,-146.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_A,category_A_output_bin_2x3,B1,B,1,62.000,-174.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_A,category_A_output_bin_2x3,B2,B,2,90.000,-174.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_A,category_A_output_bin_2x3,B3,B,3,118.000,-174.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_B,category_B_output_bin_2x3,A1,A,1,222.000,-146.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_B,category_B_output_bin_2x3,A2,A,2,250.000,-146.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_B,category_B_output_bin_2x3,A3,A,3,278.000,-146.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_B,category_B_output_bin_2x3,B1,B,1,222.000,-174.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_B,category_B_output_bin_2x3,B2,B,2,250.000,-174.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_B,category_B_output_bin_2x3,B3,B,3,278.000,-174.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_C,category_C_output_bin_2x3,A1,A,1,62.000,-316.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_C,category_C_output_bin_2x3,A2,A,2,90.000,-316.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_C,category_C_output_bin_2x3,A3,A,3,118.000,-316.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_C,category_C_output_bin_2x3,B1,B,1,62.000,-344.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_C,category_C_output_bin_2x3,B2,B,2,90.000,-344.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_C,category_C_output_bin_2x3,B3,B,3,118.000,-344.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_D,category_D_output_bin_2x3,A1,A,1,222.000,-316.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_D,category_D_output_bin_2x3,A2,A,2,250.000,-316.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_D,category_D_output_bin_2x3,A3,A,3,278.000,-316.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_D,category_D_output_bin_2x3,B1,B,1,222.000,-344.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_D,category_D_output_bin_2x3,B2,B,2,250.000,-344.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
output_D,category_D_output_bin_2x3,B3,B,3,278.000,-344.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
manual_review,manual_review_bin_2x3,A1,A,1,-233.000,-316.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
manual_review,manual_review_bin_2x3,A2,A,2,-205.000,-316.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
manual_review,manual_review_bin_2x3,A3,A,3,-177.000,-316.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
manual_review,manual_review_bin_2x3,B1,B,1,-233.000,-344.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
manual_review,manual_review_bin_2x3,B2,B,2,-205.000,-344.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
manual_review,manual_review_bin_2x3,B3,B,3,-177.000,-344.000,25.000,45.000,70.000,v6 output/review bin origin; 28 mm pitch from custom bin geometry
scan_station,scan_station_holder,SCAN1,A,1,-92.000,170.000,25.000,75.000,75.000,v6 scan station tube center; scan_z used for handling
