scenario_id,task_id,waypoint_name,x_mm,y_mm,z_mm,x_in_range,y_in_range,z_in_range,workspace_status,notes
baseline,TASK-7B1-003,move_xy_above_place,180.0,10.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-003,descend_to_place,180.0,10.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-003,grip_open,180.0,10.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-003,lift_to_safe_z_after_place,180.0,10.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-004,home_safe,0.0,0.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-004,move_xy_above_pick,-140.0,-170.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-004,descend_to_pick,-140.0,-170.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-004,grip_close,-140.0,-170.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-004,lift_to_safe_z,-140.0,-170.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-004,move_xy_above_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-004,descend_or_align_to_scan,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-004,scan_wait,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-004,lift_to_safe_z_after_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-004,move_xy_above_place,-420.0,275.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-004,descend_to_place,-420.0,275.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-004,grip_open,-420.0,275.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-004,lift_to_safe_z_after_place,-420.0,275.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-005,home_safe,0.0,0.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-005,move_xy_above_pick,-115.0,-170.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-005,descend_to_pick,-115.0,-170.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-005,grip_close,-115.0,-170.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-005,lift_to_safe_z,-115.0,-170.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-005,move_xy_above_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-005,descend_or_align_to_scan,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-005,scan_wait,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-005,lift_to_safe_z_after_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-005,move_xy_above_place,330.0,10.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-005,descend_to_place,330.0,10.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-005,grip_open,330.0,10.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-005,lift_to_safe_z_after_place,330.0,10.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-006,home_safe,0.0,0.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-006,move_xy_above_pick,-240.0,-145.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-006,descend_to_pick,-240.0,-145.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-006,grip_close,-240.0,-145.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-006,lift_to_safe_z,-240.0,-145.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-006,move_xy_above_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-006,descend_or_align_to_scan,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-006,scan_wait,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-006,lift_to_safe_z_after_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-006,move_xy_above_place,205.0,-170.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-006,descend_to_place,205.0,-170.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-006,grip_open,205.0,-170.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-006,lift_to_safe_z_after_place,205.0,-170.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-007,home_safe,0.0,0.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-007,move_xy_above_pick,-190.0,-145.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-007,descend_to_pick,-190.0,-145.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-007,grip_close,-190.0,-145.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-007,lift_to_safe_z,-190.0,-145.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-007,move_xy_above_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-007,descend_or_align_to_scan,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-007,scan_wait,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-007,lift_to_safe_z_after_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-007,move_xy_above_place,355.0,-170.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-007,descend_to_place,355.0,-170.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-007,grip_open,355.0,-170.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-007,lift_to_safe_z_after_place,355.0,-170.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-008,home_safe,0.0,0.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-008,move_xy_above_pick,-165.0,-145.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-008,descend_to_pick,-165.0,-145.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-008,grip_close,-165.0,-145.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-008,lift_to_safe_z,-165.0,-145.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-008,move_xy_above_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-008,descend_or_align_to_scan,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-008,scan_wait,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-008,lift_to_safe_z_after_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-008,move_xy_above_place,205.0,10.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-008,descend_to_place,205.0,10.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-008,grip_open,205.0,10.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-008,lift_to_safe_z_after_place,205.0,10.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-009,home_safe,0.0,0.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-009,move_xy_above_pick,-140.0,-145.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-009,descend_to_pick,-140.0,-145.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-009,grip_close,-140.0,-145.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-009,lift_to_safe_z,-140.0,-145.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-009,move_xy_above_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-009,descend_or_align_to_scan,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-009,scan_wait,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-009,lift_to_safe_z_after_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-009,move_xy_above_place,355.0,10.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-009,descend_to_place,355.0,10.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-009,grip_open,355.0,10.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-009,lift_to_safe_z_after_place,355.0,10.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-010,home_safe,0.0,0.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-010,move_xy_above_pick,-240.0,-120.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-010,descend_to_pick,-240.0,-120.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-010,grip_close,-240.0,-120.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-010,lift_to_safe_z,-240.0,-120.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-010,move_xy_above_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-010,descend_or_align_to_scan,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-010,scan_wait,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-010,lift_to_safe_z_after_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-010,move_xy_above_place,230.0,-170.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-010,descend_to_place,230.0,-170.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-010,grip_open,230.0,-170.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-010,lift_to_safe_z_after_place,230.0,-170.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-011,home_safe,0.0,0.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-011,move_xy_above_pick,-215.0,-120.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-011,descend_to_pick,-215.0,-120.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-011,grip_close,-215.0,-120.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-011,lift_to_safe_z,-215.0,-120.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-011,move_xy_above_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-011,descend_or_align_to_scan,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-011,scan_wait,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-011,lift_to_safe_z_after_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-011,move_xy_above_place,380.0,-170.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-011,descend_to_place,380.0,-170.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-011,grip_open,380.0,-170.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-011,lift_to_safe_z_after_place,380.0,-170.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-012,home_safe,0.0,0.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-012,move_xy_above_pick,-190.0,-120.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-012,descend_to_pick,-190.0,-120.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-012,grip_close,-190.0,-120.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-012,lift_to_safe_z,-190.0,-120.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-012,move_xy_above_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-012,descend_or_align_to_scan,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-012,scan_wait,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-012,lift_to_safe_z_after_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-012,move_xy_above_place,230.0,10.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-012,descend_to_place,230.0,10.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-012,grip_open,230.0,10.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-012,lift_to_safe_z_after_place,230.0,10.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-013,home_safe,0.0,0.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-013,move_xy_above_pick,-140.0,-120.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-013,descend_to_pick,-140.0,-120.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-013,grip_close,-140.0,-120.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-013,lift_to_safe_z,-140.0,-120.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-013,move_xy_above_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-013,descend_or_align_to_scan,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-013,scan_wait,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-013,lift_to_safe_z_after_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-013,move_xy_above_place,-395.0,275.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-013,descend_to_place,-395.0,275.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-013,grip_open,-395.0,275.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-013,lift_to_safe_z_after_place,-395.0,275.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-014,home_safe,0.0,0.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-014,move_xy_above_pick,-115.0,-120.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-014,descend_to_pick,-115.0,-120.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-014,grip_close,-115.0,-120.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-014,lift_to_safe_z,-115.0,-120.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-014,move_xy_above_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-014,descend_or_align_to_scan,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-014,scan_wait,0.0,20.0,155.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-014,lift_to_safe_z_after_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-014,move_xy_above_place,380.0,10.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-014,descend_to_place,380.0,10.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-014,grip_open,380.0,10.0,135.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-014,lift_to_safe_z_after_place,380.0,10.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-015,home_safe,0.0,0.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-015,move_xy_above_pick,-240.0,-95.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-015,descend_to_pick,-240.0,-95.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-015,grip_close,-240.0,-95.0,145.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-015,lift_to_safe_z,-240.0,-95.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
baseline,TASK-7B1-015,move_xy_above_scan,0.0,20.0,190.0,true,true,true,WARNING,within conservative placeholder workspace; final calibrated soft limits are not yet available
