part_id,component_name,supplier_or_source,model_or_description,cad_file_path,file_format,is_standard_part,is_custom_part,is_placeholder,lfs_tracked,assembly_usage,notes
reference_archive,D4N-1A20_214,vendor_original_or_extracted,Original or extracted supplier CAD reference,03_cad/standard_parts/downloaded/sensors/D4N-1A20_214.STEP,step,true,false,false,lfs,"Reference/archive CAD, not preferred for rough assembly primary placement",reference/archive; use normalized CAD where available
reference_archive,cx-421-j,vendor_original_or_extracted,Original or extracted supplier CAD reference,03_cad/standard_parts/downloaded/sensors/extracted/cx-42_48_49-j_st/cx-421-j.STEP,step,true,false,false,lfs,"Reference/archive CAD, not preferred for rough assembly primary placement",reference/archive; use normalized CAD where available
SP-016,limit_switches,OMRON,D4N-1A20 roller lever limit switch,03_cad/standard_parts/downloaded/sensors/OMRON_D4N_roller_lever_limit_switch_v1.step,step,true,false,false,lfs,X/Y/Z home and travel-limit switch envelope,assembly primary; instantiate for X/Y/Z home switches
SP-017,photoelectric_sensor,Panasonic,CX-421-J diffuse reflective photoelectric sensor,03_cad/standard_parts/downloaded/sensors/Panasonic_CX421J_diffuse_photoelectric_sensor_v1.step,step,true,false,false,lfs,Scan-station tube presence trigger,assembly primary; orientation to scan station required
SP-001,x_axis_module_on_gantry,MISUMI,"MSA-628-B-AB-B1-0750 guided belt actuator, X axis on gantry",03_cad/standard_parts/downloaded/x_axis_module/MISUMI_MSA628_X_axis_L750_double_shaft_B1_v1.step,step,true,false,false,lfs,X-axis gantry module rough layout primary CAD,assembly primary; manual orientation check required
SP-002/SP-025,left_right_y_axis_module,MISUMI,"MSA-628-B-AB-B1-0750 guided belt actuator, left/right Y modules",03_cad/standard_parts/downloaded/y_axis_module/MISUMI_MSA628_Y_axis_L750_double_shaft_B1_v1.step,step,true,false,false,lfs,Left and right Y modules instantiated from same CAD,assembly primary; instantiate twice for left/right Y
reference_archive,MSA-628-B-AB-B1-0750,vendor_original_or_extracted,Original or extracted supplier CAD reference,03_cad/standard_parts/downloaded/y_axis_module/MSA-628-B-AB-B1-0750.STEP,step,true,false,false,lfs,"Reference/archive CAD, not preferred for rough assembly primary placement",reference/archive; use normalized CAD where available
reference_archive,LS1004-140-T42,vendor_original_or_extracted,Original or extracted supplier CAD reference,03_cad/standard_parts/downloaded/z_axis_module/LS1004-140-T42_STEP_AP214_20260429/LS1004-140-T42.stp,stp,true,false,false,lfs,"Reference/archive CAD, not preferred for rough assembly primary placement",reference/archive; use normalized CAD where available
SP-003,z_axis_module,MISUMI,"LS10 ball screw drive, 140 mm stroke, T42 adapter",03_cad/standard_parts/downloaded/z_axis_module/MISUMI_LS10_Z_axis_140stroke_T42_ball_screw_v1.step,step,true,false,false,lfs,Vertical Z module rough layout primary CAD,assembly primary; vertical orientation check required
SP-019,emergency_stop_placeholder,community_model,emergency stop visual placeholder,03_cad/standard_parts/placeholders/safety/emergency_stop_visual_placeholder_v1.sldprt,sldprt,false,false,true,lfs,Operator emergency stop visual placeholder,placeholder only; official vendor CAD required later
CP-TUBE-C,blue_cap_tube_13x75,custom CadQuery,"13x75 blood collection tube scene model, blue cap",03_cad/custom_parts/sample_tube/blue_cap_tube_13x75.step,step,false,true,false,lfs,Category C sample tube scene object,custom/scenario part; not medical consumable drawing
CP-TUBE-A,purple_cap_tube_13x75,custom CadQuery,"13x75 blood collection tube scene model, purple cap",03_cad/custom_parts/sample_tube/purple_cap_tube_13x75.step,step,false,true,false,lfs,Category A sample tube scene object,custom/scenario part; not medical consumable drawing
CP-TUBE-D,red_cap_tube_13x75,custom CadQuery,"13x75 blood collection tube scene model, red cap",03_cad/custom_parts/sample_tube/red_cap_tube_13x75.step,step,false,true,false,lfs,Category D sample tube scene object,custom/scenario part; not medical consumable drawing
CP-TUBE-B,yellow_cap_tube_13x100,custom CadQuery,"13x100 blood collection tube scene model, yellow cap",03_cad/custom_parts/sample_tube/yellow_cap_tube_13x100.step,step,false,true,false,lfs,Category B sample tube scene object,custom/scenario part; not medical consumable drawing
CP-BIN-A,category_A_output_bin_2x3,custom CadQuery,2x3 Category A output bin,03_cad/custom_parts/tube_bins/category_A_output_bin_2x3.step,step,false,true,false,lfs,Category A output bin rough layout primary CAD,custom scenario part; simplified STEP
CP-BIN-B,category_B_output_bin_2x3,custom CadQuery,2x3 Category B output bin,03_cad/custom_parts/tube_bins/category_B_output_bin_2x3.step,step,false,true,false,lfs,Category B output bin rough layout primary CAD,custom scenario part; simplified STEP
CP-BIN-C,category_C_output_bin_2x3,custom CadQuery,2x3 Category C output bin,03_cad/custom_parts/tube_bins/category_C_output_bin_2x3.step,step,false,true,false,lfs,Category C output bin rough layout primary CAD,custom scenario part; simplified STEP
CP-BIN-D,category_D_output_bin_2x3,custom CadQuery,2x3 Category D output bin,03_cad/custom_parts/tube_bins/category_D_output_bin_2x3.step,step,false,true,false,lfs,Category D output bin rough layout primary CAD,custom scenario part; simplified STEP
CP-BIN-INPUT,input_mixed_tube_rack_4x6,custom CadQuery,4x6 mixed input tube rack,03_cad/custom_parts/tube_bins/input_mixed_tube_rack_4x6.step,step,false,true,false,lfs,Mixed input rack rough layout primary CAD,custom scenario part; simplified STEP
CP-BIN-MR,manual_review_bin_2x3,custom CadQuery,2x3 manual review bin,03_cad/custom_parts/tube_bins/manual_review_bin_2x3.step,step,false,true,false,lfs,Manual review bin rough layout primary CAD,custom scenario part; simplified STEP
CP-BASE,base_plate_1100x900x15,custom CadQuery,1100x900x15 initial base plate,03_cad/custom_parts/base_plate/base_plate_1100x900x15.step,step,false,true,false,lfs,Base reference for rough assembly,initial design with no holes; not final production drawing
CP-SCAN-REF,scan_station_reference,custom CadQuery placeholder,Scan station reference block 120x80x20,03_cad/custom_parts/scan_station/scan_station_reference_block.step,step,false,true,true,lfs,Temporary scanning station datum/reference,placeholder only; not final fixture or production drawing
CP-CTRL,control_box_placeholder,custom CadQuery placeholder,Control box envelope placeholder 160x120x80,03_cad/custom_parts/control_box/control_box_placeholder_160x120x80.step,step,false,true,true,lfs,Control box rough envelope,placeholder only; replace with real enclosure or detailed custom model later
SP-026,y_axis_sync_mechanism,custom CadQuery placeholder,Y-axis sync shaft placeholder 720x14,03_cad/custom_parts/y_axis_sync_mechanism/y_axis_sync_shaft_placeholder.step,step,false,true,true,lfs,Y-axis synchronization mechanism planning,placeholder only; does not define final shaft belt pulley coupling or dual-motor design
